Longitude,Latitude,Depth
-66.21042109954361,18.48467387871801,-8.824157
-66.21032715384285,18.48467387871801,-8.73223
-66.2102332081421,18.48467387871801,-8.979021
-66.21013926244136,18.48467387871801,-8.7634115
-66.2100453167406,18.48467387871801,-8.915954
-66.20995137103985,18.48467387871801,-9.571405
-66.2098574253391,18.48467387871801,-10.258944
-66.20976347963834,18.48467387871801,-10.453466
-66.21107871944888,18.484579933017258,-8.508067
-66.21098477374812,18.484579933017258,-8.758117
-66.21089082804737,18.484579933017258,-8.333063
-66.21079688234663,18.484579933017258,-9.031604
-66.21070293664587,18.484579933017258,-8.644138
-66.21060899094512,18.484579933017258,-8.597701
-66.21051504524436,18.484579933017258,-9.745437
-66.21042109954361,18.484579933017258,-9.258991
-66.21032715384285,18.484579933017258,-8.86018
-66.2102332081421,18.484579933017258,-8.881766
-66.21013926244136,18.484579933017258,-8.5376835
-66.2100453167406,18.484579933017258,-8.719234
-66.20995137103985,18.484579933017258,-9.3006735
-66.2098574253391,18.484579933017258,-9.74547
-66.20976347963834,18.484579933017258,-10.040861
-66.21107871944888,18.484485987316503,-8.128197
-66.21098477374812,18.484485987316503,-8.579087
-66.21089082804737,18.484485987316503,-8.492946
-66.21079688234663,18.484485987316503,-8.106604
-66.21070293664587,18.484485987316503,-7.2120905
-66.21060899094512,18.484485987316503,-6.6921782
-66.21051504524436,18.484485987316503,-8.216954
-66.21042109954361,18.484485987316503,-9.326405
-66.21032715384285,18.484485987316503,-9.70126
-66.2102332081421,18.484485987316503,-9.642361
-66.21013926244136,18.484485987316503,-9.484353
-66.2100453167406,18.484485987316503,-9.389139
-66.20995137103985,18.484485987316503,-9.3965225
-66.2098574253391,18.484485987316503,-9.595028
-66.20976347963834,18.484485987316503,-9.933305
-66.20966953393759,18.484485987316503,-9.974739
-66.20957558823683,18.484485987316503,-9.459272
-66.20948164253609,18.484485987316503,-9.322638
-66.20938769683534,18.484485987316503,-9.876082
-66.20929375113458,18.484485987316503,-10.581691
-66.20919980543383,18.484485987316503,-10.947929
-66.21107871944888,18.484392041615752,-6.6767063
-66.21098477374812,18.484392041615752,-7.344835
-66.21089082804737,18.484392041615752,-7.3617296
-66.21079688234663,18.484392041615752,-7.4135785
-66.21070293664587,18.484392041615752,-6.78632
-66.21060899094512,18.484392041615752,-6.0805287
-66.21051504524436,18.484392041615752,-6.367068
-66.21042109954361,18.484392041615752,-6.908388
-66.21032715384285,18.484392041615752,-8.909162
-66.2102332081421,18.484392041615752,-10.397871
-66.21013926244136,18.484392041615752,-10.324054
-66.2100453167406,18.484392041615752,-9.516544
-66.20995137103985,18.484392041615752,-9.014302
-66.2098574253391,18.484392041615752,-9.471545
-66.20976347963834,18.484392041615752,-9.593943
-66.20966953393759,18.484392041615752,-8.897688
-66.20957558823683,18.484392041615752,-8.105402
-66.20948164253609,18.484392041615752,-8.730046
-66.20938769683534,18.484392041615752,-9.209445
-66.20929375113458,18.484392041615752,-9.520682
-66.20919980543383,18.484392041615752,-10.272153
-66.20910585973307,18.484392041615752,-10.699232
-66.20553592310448,18.484392041615752,-8.9566555
-66.20534803170297,18.484392041615752,-9.211579
-66.21107871944888,18.484298095914998,-5.691823
-66.21098477374812,18.484298095914998,-6.0185933
-66.21089082804737,18.484298095914998,-6.0368643
-66.21079688234663,18.484298095914998,-6.721182
-66.21070293664587,18.484298095914998,-6.0579896
-66.21060899094512,18.484298095914998,-2.5986288
