,Longitude,Latitude,Depth
25215,-158.253761667923,21.546375134170876,-31.648384
25216,-158.25366940567488,21.546375134170876,-31.433428
25217,-158.25357714342678,21.546375134170876,-31.25498
25218,-158.25348488117868,21.546375134170876,-31.25498
25219,-158.25339261893055,21.546375134170876,-31.074131
25220,-158.25330035668244,21.546375134170876,-30.9747
25221,-158.25320809443434,21.546375134170876,-30.861523
25222,-158.2531158321862,21.546375134170876,-30.748447
25223,-158.2530235699381,21.546375134170876,-30.563185
25224,-158.25293130769,21.546375134170876,-30.216099
25225,-158.25283904544187,21.546375134170876,-30.10551
25226,-158.25274678319377,21.546375134170876,-30.048668
25227,-158.25265452094567,21.546375134170876,-29.990576
25228,-158.25256225869754,21.546375134170876,-29.996845
25229,-158.25246999644943,21.546375134170876,-29.964447
25230,-158.25237773420133,21.546375134170876,-29.907402
25231,-158.25228547195323,21.546375134170876,-29.529812
25232,-158.2521932097051,21.546375134170876,-28.946333
25233,-158.252100947457,21.546375134170876,-28.536732
25234,-158.2520086852089,21.546375134170876,-28.222832
25235,-158.25191642296076,21.546375134170876,-28.045584
25236,-158.25182416071266,21.546375134170876,-27.98574
25237,-158.25173189846456,21.546375134170876,-27.806818
25238,-158.25163963621642,21.546375134170876,-27.47963
25239,-158.25154737396832,21.546375134170876,-27.167591
25240,-158.25145511172022,21.546375134170876,-27.167591
25241,-158.2513628494721,21.546375134170876,-26.812649
25242,-158.25127058722398,21.546375134170876,-26.390017
25243,-158.25117832497588,21.546375134170876,-25.952265
25244,-158.25108606272778,21.546375134170876,-25.158295
25245,-158.25099380047965,21.546375134170876,-23.91286
25246,-158.25090153823155,21.546375134170876,-23.034863
25247,-158.25080927598344,21.546375134170876,-22.468103
25248,-158.2507170137353,21.546375134170876,-21.02509
25249,-158.2506247514872,21.546375134170876,-19.428762
25250,-158.2505324892391,21.546375134170876,-18.925522
25251,-158.25044022699097,21.546375134170876,-18.441238
25252,-158.25034796474287,21.546375134170876,-17.95109
25253,-158.25025570249477,21.546375134170876,-17.656683
25254,-158.25016344024667,21.546375134170876,-17.225784
25255,-158.25007117799854,21.546375134170876,-16.88854
25256,-158.24997891575043,21.546375134170876,-16.415253
25257,-158.24988665350233,21.546375134170876,-16.086386
25258,-158.2497943912542,21.546375134170876,-15.810313
25259,-158.2497021290061,21.546375134170876,-15.423981
25260,-158.249609866758,21.546375134170876,-15.408844
25261,-158.24951760450986,21.546375134170876,-14.569001
25262,-158.24942534226176,21.546375134170876,-14.569001
25263,-158.24933308001366,21.546375134170876,-13.020763
25264,-158.24924081776552,21.546375134170876,-12.370988
25265,-158.24914855551742,21.546375134170876,-12.112294
25266,-158.24905629326932,21.546375134170876,-11.828424
25267,-158.24896403102122,21.546375134170876,-11.438988
25268,-158.24887176877309,21.546375134170876,-10.982552
25269,-158.24877950652498,21.546375134170876,-10.514711
25270,-158.24868724427688,21.546375134170876,-10.174359
25271,-158.24859498202875,21.546375134170876,-9.857268
25272,-158.24850271978065,21.546375134170876,-9.446702
25273,-158.24841045753254,21.546375134170876,-8.9705105
25274,-158.2483181952844,21.546375134170876,-8.817562
25275,-158.2482259330363,21.546375134170876,-8.815809
25276,-158.2481336707882,21.546375134170876,-8.412287
25277,-158.24804140854008,21.546375134170876,-7.819607
25278,-158.24794914629197,21.546375134170876,-7.791129
25279,-158.24785688404387,21.546375134170876,-7.679773
25280,-158.24776462179577,21.546375134170876,-7.8952127
25281,-158.24767235954764,21.546375134170876,-7.9012175
25282,-158.24758009729953,21.546375134170876,-7.9949946
25283,-158.24748783505143,21.546375134170876,-8.274023
25284,-158.2473955728033,21.546375134170876,-8.274023
25285,-158.2473033105552,21.546375134170876,-8.806754
25286,-158.2472110483071,21.546375134170876,-8.993709
25287,-158.24711878605896,21.546375134170876,-8.965439
25288,-158.24702652381086,21.546375134170876,-8.912069
25289,-158.24693426156276,21.546375134170876,-8.697187
25290,-158.24684199931465,21.546375134170876,-8.66648
25291,-158.24674973706652,21.546375134170876,-8.539022
25292,-158.24665747481842,21.546375134170876,-8.319997
25293,-158.24656521257032,21.546375134170876,-8.136337
25294,-158.2464729503222,21.546375134170876,-8.073492
25295,-158.24638068807408,21.546375134170876,-7.985164
25296,-158.24628842582598,21.546375134170876,-7.759717
25297,-158.24619616357785,21.546375134170876,-7.5641203
